"OBJECTID,N,10,0","NAME,C,80","STATUS,C,50","WATERSHED,C,50","COUNCIL_DI,C,5","PRIMARY_FE,C,50","SW_TREE_TR,C,50","SW_PLANTER,C,50","SW_BUMPOUT,C,50","RAIN_GARDE,C,50","SW_BASIN,C,50","INFILTRATI,C,50","POROUS_PAV,C,50","SWALE,C,50","SW_WETLAND,C,50","CISTERN_RA,C,50","GREEN_ROOF,C,50","OTHER,C,50","LINK,C,254","LONGITUDE,N,19,8","LATITUDE,N,19,8","LINK_1,C,100","LINK_2,C,100"
681,"Camac St, Iseminger St, Juniper St, McClellan St, Pierce St, Watkins St",In Design,Delaware River Watershed,1,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.16440300,39.92792100,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
682,"Camac St, Iseminger St, Juniper St, McClellan St, Pierce St, Watkins St",In Design,Delaware River Watershed,1,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.16592700,39.92705700,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
683,"Camac St, Iseminger St, Juniper St, McClellan St, Pierce St, Watkins St",In Design,Delaware River Watershed,1,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.16597000,39.92851400,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
684,"Camac St, Iseminger St, Juniper St, McClellan St, Pierce St, Watkins St",In Design,Delaware River Watershed,1,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.16796400,39.92747700,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
685,"Carlisle, Hicks, and Mole",In Design,Schuylkill River Watershed,2,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.17067900,39.93264400,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
686,"Carlisle, Hicks, and Mole",In Design,Schuylkill River Watershed,2,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.16914500,39.93132700,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
687,"Carlisle, Hicks, and Mole",In Design,Schuylkill River Watershed,2,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.17022300,39.93258600,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
688,Carmella Playground/Warren G Harding School/White Hall Commons,In Design,Delaware River Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.07511691,40.01269529,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
689,Cassidy Elementary School,In Design,Darby Cobbs Watershed,4,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.25076698,39.97552211,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
690,Cecil B Moore - 31st to 32nd,In Design,Schuylkill River Watershed,5,Infiltration/Storage Trench,$,$,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/infiltration_storage_trench,-75.18657800,39.98241700,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/infiltration_storage_trench
691,Cecil B Moore Recreation Center,In Design,Delaware River Watershed,5,Stormwater Bumpout,Stormwater Tree Trench,$,Stormwater Bumpout,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_bumpout,-75.16616326,39.99429170,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_bumpout
692,Chelten Hills Cemetery,In Design,Tookany-Tacony/Frankford Creek Watershed,9,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,Swale,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.16413100,40.06512300,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
693,Chew Playground,In Design,Schuylkill River Watershed,2,Stormwater Bumpout,Stormwater Tree Trench,$,Stormwater Bumpout,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_bumpout,-75.17411884,39.93822721,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_bumpout
694,Christy Recreation Center,In Design,Darby Cobbs Watershed,3,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.23489969,39.94878964,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
695,Clark Park Basketball Court,Constructed,Schuylkill River Watershed,3,Infiltration/Storage Trench,$,$,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/projects/clark_park,-75.20925973,39.94675833,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/projects/clark_park
696,Cleveland/Gratz/Greene/Roberts,In Design,Tookany-Tacony/Frankford Creek Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.15875100,40.02147300,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
697,Cleveland/Gratz/Greene/Roberts,In Design,Tookany-Tacony/Frankford Creek Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.15805900,40.02151800,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
698,Cleveland/Gratz/Greene/Roberts,In Design,Tookany-Tacony/Frankford Creek Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.15883100,40.02125700,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
699,Clifford from 31st to Montgomery,In Design,Schuylkill River Watershed,5,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.18432000,39.98319000,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
700,Cliveden Park,Constructed,Tookany-Tacony/Frankford Creek Watershed,8,Rain Garden,$,$,$,Rain Garden,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/projects/cliveden_park,-75.17718670,40.05174974,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/projects/cliveden_park
701,Cloud St from Church St to Waln St,In Design,Tookany-Tacony/Frankford Creek Watershed,7,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/porous_paving,-75.08530600,40.01014400,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/porous_paving
702,Cobbs Creek Park (Reaches 6-8),In Design,Darby Cobbs Watershed,3,Rain Garden,Stormwater Tree Trench,$,$,Rain Garden,$,$,$,Swale,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/waterways_restoration/projects/marshall_road,-75.24913800,39.95261600,http://www.phillywatersheds.org/what_were_doing/,waterways_restoration/projects/marshall_road
703,Collazo Park,In Design,Delaware River Watershed,7,Other,$,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools,-75.13015900,40.00235500,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools
704,"Collins, Tulip, and Agate",In Design,Delaware River Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,Other Project,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.10805500,39.99260800,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
705,"Collins, Tulip, and Agate",In Design,Delaware River Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,Other Project,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.10977200,39.98837400,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
706,Columbus Square,Constructed,Delaware River Watershed,1,Stormwater Planter,$,Stormwater Planter,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater-planter,-75.16558248,39.93293936,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater-planter
707,Connell Park,In Design,Schuylkill River Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.23044600,39.92326800,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
579,10th St from Wilder St to Reed St,In Design,Delaware River Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.16107752,39.93130670,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
580,12th St and Reed St (Columbus Square),In Design,Delaware River Watershed,1,Rain Garden,$,$,$,Rain Garden,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/rain_garden,-75.16419871,39.93250884,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/rain_garden
581,12th St from Dickinson St to Tasker St,In Design,Delaware River Watershed,1,Stormwater Planter,Stormwater Tree Trench,Stormwater Planter,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater-planter,-75.16453339,39.93063563,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater-planter
582,16th St between Passyunk Ave and Jackson St,Constructed,Schuylkill River Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.17301943,39.92452431,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
583,21st St from Venango to Pacific,In Design,Delaware River Watershed,5,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.16298034,40.00939349,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
584,27th St from Indiana to Toronto,In Design,Schuylkill River Watershed,4,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.17441831,40.00167236,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
585,29th & Cambria PWD Facility Employee Parking Lot,In Design,Schuylkill River Watershed,4,Stormwater Planter,Stormwater Tree Trench,Stormwater Planter,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater-planter,-75.17749734,39.99954795,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater-planter
586,29th and Chalmers Playground,In Design,Delaware River Watershed,4,Stormwater Bumpout,Stormwater Tree Trench,$,Stormwater Bumpout,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_bumpout,-75.17989600,39.99814500,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_bumpout
587,31st - Cecil B Moore to Montgomery,In Design,Schuylkill River Watershed,5,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.18498500,39.98313000,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
588,3rd St and Fairmount Ave Intersection,In Design,Delaware River Watershed,1,Stormwater Bumpout,Stormwater Tree Trench,$,Stormwater Bumpout,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_bumpout,-75.14308782,39.96235140,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_bumpout
589,40th and Baltimore,In Design,Schuylkill River Watershed,3,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.20321744,39.94955008,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
590,42nd and Lancaster,In Design,Schuylkill River Watershed,3,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.20785115,39.96683096,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
591,47th & Grays Ferry,Constructed,Schuylkill River Watershed,3,Rain Garden,$,$,$,Rain Garden,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/projects/traffic_triangle_47th_grays,-75.20879250,39.94143423,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/projects/traffic_triangle_47th_grays
592,"52nd, 53rd, Gainor, and Diamond",In Design,Schuylkill River Watershed,4,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.22955800,39.98918800,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
641,56th from Greenway to Paschall,In Design,Schuylkill River Watershed,3,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.22172300,39.93447200,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
642,58th St Connector,In Design,Darby Cobbs Watershed,2,Rain Garden,Stormwater Tree Trench,$,$,Rain Garden,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/rain_garden,-75.22855167,39.93561552,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/rain_garden
643,"59th, Vodges",In Design,Darby Cobbs Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.23019500,39.93511200,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
644,"59th, Vodges",In Design,Darby Cobbs Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.22993200,39.93568600,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
645,"59th, Vodges",In Design,Schuylkill River Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.22035300,39.93454000,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
646,"59th, Vodges",In Design,Darby Cobbs Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.22915300,39.93038900,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
647,"59th, Vodges",In Design,Darby Cobbs Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.23030900,39.93503800,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
648,73rd and Grays,In Design,Darby Cobbs Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.24313000,39.91536600,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
649,8th St,Constructed,Delaware River Watershed,5,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.15035900,39.96854500,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
650,9th St,Constructed,Delaware River Watershed,5,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.15177689,39.96639426,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
651,"9th St, Hoffman St, Mifflin St, Percy St, Pierce St",In Design,Delaware River Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.16121300,39.92752900,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
652,"9th St, Hoffman St, Mifflin St, Percy St, Pierce St",In Design,Delaware River Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.16246800,39.92046600,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
653,"9th St, Hoffman St, Mifflin St, Percy St, Pierce St",In Design,Delaware River Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.16066300,39.92625700,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
654,A.S. Jenks School,In Design,Delaware River Watershed,1,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.16830083,39.91881853,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
655,Adams Ave from Ruan to Factory,In Design,Tookany-Tacony/Frankford Creek Watershed,7,Stormwater Bumpout,Stormwater Tree Trench,$,Stormwater Bumpout,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_bumpout,-75.09256100,40.01312100,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_bumpout
656,Alder St from Norris St to Diamond St,In Design,Delaware River Watershed,5,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.15058095,39.98255200,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
657,Allens Lane Art Center Basketball Court,Constructed,Wissahickon Creek Watershed,8,Porous Paving,$,$,$,$,$,$,Porous Paving,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/projects/allens_lane_porous,-75.20091138,40.05280705,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/projects/allens_lane_porous
658,Andrew Hamilton School,In Design,Schuylkill River Watershed,4,Stormwater Planter,Stormwater Tree Trench,Stormwater Planter,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater-planter,-75.23463714,39.96680477,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater-planter
659,Anna B. Day School,In Design,Tookany-Tacony/Frankford Creek Watershed,8,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.16861912,40.05808288,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
660,Awbury Arboretum,Constructed,Tookany-Tacony/Frankford Creek Watershed,8,Swale,$,$,$,$,$,$,$,Swale,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/waterways_restoration/projects/awbury_arboretum,-75.17084759,40.05229867,http://www.phillywatersheds.org/what_were_doing/,waterways_restoration/projects/awbury_arboretum
661,Baltimore Ave Island from S 60th St to Wharton St,In Design,Darby Cobbs Watershed,3,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.24423729,39.94455354,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
662,Barry Playground,In Design,Schuylkill River Watershed,2,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.17892265,39.91577519,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
663,Barton School,In Design,Tookany-Tacony/Frankford Creek Watershed,7,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.11914933,40.02056064,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
664,Beeber Middle School,In Design,Schuylkill River Watershed,4,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.24214593,39.98648922,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
665,Belfield Ave from Chew Ave to Walnut Ln,Constructed,Tookany-Tacony/Frankford Creek Watershed,8,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.17197812,40.04882817,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
666,Belgrade St and Marlborough St,In Design,Delaware River Watershed,5,Infiltration/Storage Trench,$,$,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/infiltration_storage_trench,-75.13336538,39.97266289,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/infiltration_storage_trench
667,Belmont School,In Design,Schuylkill River Watershed,3,Stormwater Tree Trench,Stormwater Tree Trench,$,$,$,$,$,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/stormwater_tree_trench,-75.20481630,39.96665693,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/stormwater_tree_trench
668,Benjamin Franklin Parkway from 21st St to 23rd St,Constructed,Schuylkill River Watershed,5,Infiltration/Storage Trench,$,$,$,$,$,Infiltration Storage Trench,$,$,$,$,$,$,http://www.phillywatersheds.org/what_were_doing/green_infrastructure/tools/infiltration_storage_trench,-75.17507519,39.96125675,http://www.phillywatersheds.org/what_were_doing/,green_infrastructure/tools/infiltration_storage_trench
